var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var2(t),var4(t),var6(t)
0.64819986,0.6141522,0.46830526,0.48631305,0.5337707,0.47103423,0.5227699,0.31161132,0.49154076
0.6387785,0.5227699,0.4462327,0.31161132,0.53015244,0.49154076,0.60950625,0.42968065,0.587974
0.64770156,0.60950625,0.43680117,0.42968065,0.5433794,0.587974,0.49652886,0.5055645,0.5002926
0.63271695,0.49652886,0.43512025,0.5055645,0.54127955,0.5002926,0.5847619,0.64281213,0.5613991
0.6364086,0.5847619,0.44722214,0.64281213,0.54993176,0.5613991,0.517583,0.2814166,0.24887288
0.6259782,0.517583,0.42265645,0.2814166,0.5033375,0.24887288,0.6098133,0.59994906,0.47139776
0.6348805,0.6098133,0.4303272,0.59994906,0.49634135,0.47139776,0.56803256,0.6044164,0.5780477
0.63506275,0.56803256,0.43852237,0.6044164,0.50757134,0.5780477,0.5629624,0.545102,0.5749044
0.63417965,0.5629624,0.44082478,0.545102,0.5183486,0.5749044,0.59484965,0.47565347,0.48957133
0.6399941,0.59484965,0.4361095,0.47565347,0.5144273,0.48957133,0.5077543,0.5433265,0.55114913
0.62746257,0.5077543,0.4382262,0.5433265,0.5211524,0.55114913,0.55280656,0.47048506,0.49229383
0.62446207,0.55280656,0.4330059,0.47048506,0.5176959,0.49229383,0.4379621,0.48057282,0.48022962
0.5975234,0.4379621,0.42883125,0.48057282,0.5121591,0.48022962,0.6607228,0.38186532,0.47405565
0.6166354,0.6607228,0.4148517,0.38186532,0.5055785,0.47405565,0.46586388,0.5410818,0.44416577
0.59563845,0.46586388,0.41668996,0.5410818,0.49389648,0.44416577,0.4710787,0.30954328,0.35158917
0.5760383,0.4710787,0.39585063,0.30954328,0.4665438,0.35158917,0.5959234,0.58321184,0.62313056
0.58181626,0.5959234,0.4016529,0.58321184,0.48507202,0.62313056,0.33462912,0.4617527,0.44724908
0.5348858,0.33462912,0.3958446,0.4617527,0.47407722,0.44724908,0.65641975,0.6263908,0.60495514
0.5522434,0.65641975,0.40575787,0.6263908,0.48965228,0.60495514,0.6013156,0.50887376,0.5876596
0.5589774,0.6013156,0.4044648,0.50887376,0.502462,0.5876596,0.6763346,0.57552725,0.51934606
0.58061963,0.6763346,0.40959606,0.57552725,0.5036838,0.51934606,0.44974884,0.41976237,0.4758971
0.5569448,0.44974884,0.39965007,0.41976237,0.49745739,0.4758971,0.58076185,0.48733437,0.54911506
0.5596358,0.58076185,0.3963063,0.48733437,0.503757,0.54911506,0.19252712,0.20453212,0.24865487
0.4853279,0.19252712,0.36603507,0.20453212,0.45856738,0.24865487,0.0,0.39500546,0.44459906
0.3794337,0.0,0.35441914,0.39500546,0.44733667,0.44459906,0.4581558,0.3245446,0.4118908
0.3608889,0.4581558,0.33667538,0.3245446,0.43080652,0.4118908,0.5030804,0.34544325,0.24943402
0.35017282,0.5030804,0.32122126,0.34544325,0.38802385,0.24943402,0.67714864,0.74502146,0.54440856
0.3683794,0.67714864,0.34023437,0.74502146,0.39310217,0.54440856,0.5041496,0.30543315,0.252698
0.35776824,0.5041496,0.32118163,0.30543315,0.3520112,0.252698,0.3820696,0.458816,0.51981485
0.32690746,0.3820696,0.31576577,0.458816,0.3531778,0.51981485,0.7033888,0.69544613,0.7583591
0.34896153,0.7033888,0.33042255,0.69544613,0.39098632,0.7583591,0.57933193,0.59994984,0.6198542
0.3509733,0.57933193,0.33714727,0.59994984,0.40800285,0.6198542,0.8150389,0.49560902,0.58897007
0.39203745,0.8150389,0.33481547,0.49560902,0.42029202,0.58897007,0.38748473,0.5138833,0.18340737
0.36111516,0.38748473,0.33408454,0.5138833,0.3671695,0.18340737,0.7128334,0.7203757,0.7497858
0.3854788,0.7128334,0.35133043,0.7203757,0.40405548,0.7497858,0.5538132,0.61139256,0.8032439
0.38319474,0.5538132,0.35929182,0.61139256,0.45051444,0.8032439,0.36560583,0.46430755,0.4107045
0.34878618,0.36560583,0.354053,0.46430755,0.43375075,0.4107045,0.66377157,0.74147266,0.64589167
0.36475748,0.66377157,0.37371346,0.74147266,0.45556128,0.64589167,0.6270382,0.47530025,0.49674055
0.37480575,0.6270382,0.36937872,0.47530025,0.45299685,0.49674055,0.5539618,0.67961186,0.5819031
0.37256914,0.5539618,0.3838093,0.67961186,0.46452618,0.5819031,0.4685388,0.4172504,0.50725263
0.35589665,0.4685388,0.3739772,0.4172504,0.46369874,0.50725263,0.57500243,0.45117417,0.40317985
0.35720116,0.57500243,0.3674135,0.45117417,0.44552183,0.40317985,0.3790443,0.39069307,0.40631947
0.3258527,0.3790443,0.35537997,0.39069307,0.42809653,0.40631947,0.50397676,0.5505331,0.53613055
0.31563336,0.50397676,0.3579199,0.5505331,0.43198276,0.53613055,0.5306228,0.7186725,0.6399477
0.30978185,0.5306228,0.37563565,0.7186725,0.45279694,0.6399477,0.29301924,0.49243534,0.4435241
0.2661342,0.29301924,0.37287465,0.49243534,0.4414345,0.4435241,0.9055267,0.55248106,0.6483516
0.31769282,0.9055267,0.37565938,0.55248106,0.46377063,0.6483516,0.5484182,0.5193448,0.5385708
0.3146848,0.5484182,0.37538865,0.5193448,0.4681648,0.5385708,0.47329366,0.19556895,0.32756332
0.2996673,0.47329366,0.34516594,0.19556895,0.4372841,0.32756332,0.6021674,0.5414521,0.59826195
0.30518466,0.6021674,0.34686384,0.5414521,0.45135963,0.59826195,0.6206283,0.44346917,0.45306203
0.3136583,0.6206283,0.33987084,0.44346917,0.44158506,0.45306203,0.52425176,0.53989625,0.5333115
0.30679983,0.52425176,0.3414187,0.53989625,0.44504702,0.5333115,0.48125514,0.41679728,0.4580473
0.293162,0.48125514,0.3321347,0.41679728,0.43613684,0.4580473,0.68991613,0.5351951,0.5361004
0.3123862,0.68991613,0.3332565,0.5351951,0.44004095,0.5361004,0.6144201,0.50201,0.5611579
0.31992918,0.6144201,0.33149496,0.50201,0.44806314,0.5611579,0.47556865,0.59856206,0.559261
0.30520028,0.47556865,0.33811036,0.59856206,0.45581913,0.559261,0.60110116,0.57978976,0.5213975
0.310579,0.60110116,0.34314826,0.57978976,0.45734155,0.5213975,0.56822693,0.45461383,0.598247
0.31074828,0.56822693,0.3371775,0.45461383,0.47161925,0.598247,0.5075656,0.34872103,0.41847903
0.30125028,0.5075656,0.32199833,0.34872103,0.45590484,0.41847903,0.63756484,0.5822052,0.53504086
0.31236488,0.63756484,0.32712027,0.5822052,0.45968926,0.53504086,0.3852207,0.3239964,0.27399603
0.2833233,0.3852207,0.310042,0.3239964,0.4200896,0.27399603,0.5288515,0.60657287,0.50153995
0.27738202,0.5288515,0.31711325,0.60657287,0.41836548,0.50153995,0.60290086,0.57974625,0.55295324
0.28289038,0.60290086,0.32198796,0.57974625,0.42493808,0.55295324,0.5391593,0.5348579,0.40453836
0.2785495,0.5391593,0.32306364,0.5348579,0.40748262,0.40453836,0.5521655,0.55601645,0.5006404
0.27623475,0.5521655,0.32595226,0.55601645,0.40563047,0.5006404,0.3294537,0.34337917,0.31590497
0.23963696,0.3294537,0.3105711,0.34337917,0.37425578,0.31590497,0.27128983,0.43780887,0.5024849
0.19578034,0.27128983,0.3034806,0.43780887,0.37273717,0.5024849,0.43823484,0.3059371,0.23764142
0.17755497,0.43823484,0.28552213,0.3059371,0.3299253,0.23764142,0.60410094,0.6855197,0.61842763
0.18267083,0.60410094,0.29868677,0.6855197,0.34594715,0.61842763,0.3133269,0.37564075,0.42555022
0.14730996,0.3133269,0.28660747,0.37564075,0.3327098,0.42555022,0.53901255,0.57362485,0.6330476
0.14354414,0.53901255,0.29075614,0.57362485,0.35097706,0.6330476,0.5507753,0.50836027,0.47860906
0.14136142,0.5507753,0.28962472,0.50836027,0.345824,0.47860906,0.8813516,0.6531588,0.65244675
0.18309641,0.8813516,0.30025068,0.6531588,0.36724198,0.65244675,0.578977,0.5534262,0.6234443
0.18474269,0.578977,0.30282375,0.5534262,0.3845129,0.6234443,0.5154711,0.4928069,0.58331686
0.17752475,0.5154711,0.30038038,0.4928069,0.39569867,0.58331686,0.57285166,0.5754975,0.4438101
0.17831236,0.57285166,0.30477718,0.5754975,0.3848468,0.4438101,0.43287367,0.42780393,0.4019245
0.15969664,0.43287367,0.29691902,0.42780393,0.36749196,0.4019245,0.41872084,0.34440768,0.41667718
0.13955182,0.41872084,0.28230825,0.34440768,0.35265517,0.41667718,0.7576023,0.50301707,0.558819
0.16479456,0.7576023,0.28076378,0.50301707,0.35981095,0.558819,0.5107347,0.56822425,0.4679532
0.15709156,0.5107347,0.28444067,0.56822425,0.35297775,0.4679532,0.83973217,0.77000916,0.8561402
0.19396955,0.83973217,0.3043833,0.77000916,0.40579772,0.8561402,0.49762103,0.37314618,0.3506335
0.18415868,0.49762103,0.29198626,0.37314618,0.3799703,0.3506335,0.5994473,0.49305323,0.5449606
0.1886633,0.5994473,0.28960523,0.49305323,0.3851043,0.5449606,0.5568847,0.5881378,0.5700975
0.18722159,0.5568847,0.29495236,0.5881378,0.39421463,0.5700975,0.5765688,0.6893721,0.45310968
0.18853831,0.5765688,0.3086358,0.6893721,0.38484848,0.45310968,0.40486956,0.5682179,0.47778925
0.16578066,0.40486956,0.3124813,0.5682179,0.3794316,0.47778925,0.5767046,0.56180274,0.4885071
0.1670844,0.5767046,0.31580994,0.56180274,0.37571645,0.4885071,0.7412971,0.6030136,0.64492875
0.19091678,0.7412971,0.32264414,0.6030136,0.39645648,0.64492875,0.6228593,0.44580436,0.49844697
0.19874722,0.6228593,0.31610295,0.44580436,0.39427137,0.49844697,0.58788097,0.5940356,0.55478257
0.20168519,0.58788097,0.32218,0.5940356,0.40101755,0.55478257,0.50069946,0.4995947,0.5072407
0.19222838,0.50069946,0.3202416,0.4995947,0.4002254,0.5072407,0.56773746,0.40869477,0.43920213
0.19230902,0.56773746,0.31056198,0.40869477,0.38860345,0.43920213,0.42560208,0.3534178,0.3600856
0.17237496,0.42560208,0.2963871,0.3534178,0.36459696,0.3600856,0.55476636,0.50135636,0.47858208
0.17066777,0.55476636,0.2946706,0.50135636,0.3593856,0.47858208,0.6296554,0.66387177,0.56011647
0.17925555,0.6296554,0.30626062,0.66387177,0.36677897,0.56011647,0.49102786,0.59821993,0.64668375
0.16869003,0.49102786,0.31259325,0.59821993,0.38765085,0.64668375,0.4722688,0.4955856,0.5148862
0.15567839,0.4722688,0.31034592,0.4955856,0.38807225,0.5148862,0.7338704,0.6127121,0.53632265
0.17819649,0.7338704,0.3179358,0.6127121,0.3918754,0.53632265,0.4910121,0.55728644,0.51173526
0.1676414,0.4910121,0.3209094,0.55728644,0.3917997,0.51173526,0.52192134,0.47044855,0.49341726
0.16144532,0.52192134,0.31648818,0.47044855,0.3888265,0.49341726,0.65106434,0.7262269,0.7432285
0.172854,0.65106434,0.3337696,0.7262269,0.4252876,0.7432285,0.68252325,0.577553,0.51664054
0.18874657,0.68252325,0.33857986,0.577553,0.42600548,0.51664054,0.87921137,0.62319106,0.662432
0.23251313,0.87921137,0.3474253,0.62319106,0.45037675,0.662432,0.70019156,0.5944615,0.4692838
0.25208288,0.70019156,0.35383704,0.5944615,0.44328785,0.4692838,0.49592727,0.43660754,0.51797396
0.24138469,0.49592727,0.34615627,0.43660754,0.44423413,0.51797396,0.74140817,0.49021372,0.50692064
0.26725996,0.74140817,0.34331444,0.49021372,0.44336402,0.50692064,0.8318816,0.6105513,0.6761124
0.30764347,0.8318816,0.35110727,0.6105513,0.47029233,0.6761124,0.6006279,0.5031594,0.45481512
0.3129601,0.6006279,0.3494006,0.5031594,0.46067858,0.45481512,0.4145207,0.40766367,0.42113966
0.28858107,0.4145207,0.33919182,0.40766367,0.44552827,0.42113966,0.6530349,0.539578,0.55955654
0.30196756,0.6530349,0.3407102,0.539578,0.45331883,0.55955654,0.5671648,0.6114829,0.55603343
0.30196756,0.5671648,0.34855458,0.6114829,0.4605701,0.55603343,0.63082767,0.62045413,0.50209844
0.3120256,0.63082767,0.35728952,0.62045413,0.45888758,0.50209844,0.8968704,0.6647084,0.615924
0.36463505,0.8968704,0.37012574,0.6647084,0.47611797,0.615924,0.580471,0.53968894,0.42986178
0.36686796,0.580471,0.371725,0.53968894,0.46226776,0.42986178,0.7520721,0.4021003,0.44094104
0.39796096,0.7520721,0.36066636,0.4021003,0.4503981,0.44094104,0.31559768,0.51341456,0.51110923
0.35443372,0.31559768,0.35986432,0.51341456,0.45021582,0.51110923,0.46069452,0.47537935,0.44625285
0.3367377,0.46069452,0.35562268,0.47537935,0.43932498,0.44625285,0.7366492,0.77385294,0.59733784
0.3644374,0.7366492,0.37823954,0.77385294,0.45326996,0.59733784,0.5403459,0.51602304,0.4893127
0.35993785,0.5403459,0.37765923,0.51602304,0.44948053,0.4893127,0.5320547,0.4373879,0.4587682
0.35407203,0.5320547,0.3697814,0.4373879,0.44066083,0.4587682,0.4036463,0.5645128,0.45564854
0.3269034,0.4036463,0.3736579,0.5645128,0.43138552,0.45564854,0.56364495,0.52356917,0.54152536
0.32633358,0.56364495,0.37377772,0.52356917,0.43615985,0.54152536,0.6984847,0.5657802,0.582181
0.34758192,0.6984847,0.37779352,0.5657802,0.44759548,0.582181,0.4638951,0.4209018,0.4637265
0.33052856,0.4638951,0.36838385,0.4209018,0.43960476,0.4637265,0.49660462,0.5488734,0.52150947
0.31906515,0.49660462,0.37082025,0.5488734,0.44112802,0.52150947,0.46128383,0.40377855,0.41258627
0.3020535,0.46128383,0.3599302,0.40377855,0.42478585,0.41258627,0.31459248,0.51261353,0.4972486
0.26214635,0.31459248,0.35905656,0.51261353,0.42236018,0.4972486,0.5691024,0.46572056,0.4914861
0.26244044,0.5691024,0.3539472,0.46572056,0.41900635,0.4914861,0.6165043,0.58577055,0.5549554
0.26993006,0.6165043,0.35964164,0.58577055,0.42590535,0.5549554,0.51597595,0.6221287,0.5466686
0.26209968,0.51597595,0.36867175,0.6221287,0.43149495,0.5466686,0.54655015,0.5582362,0.5716528
0.2589715,0.54655015,0.371967,0.5582362,0.4411769,0.5716528,0.56085056,0.4536137,0.4655767
0.2580164,0.56085056,0.36564663,0.4536137,0.43352675,0.4655767,0.5907422,0.5079942,0.514199
0.2615791,0.5907422,0.3643444,0.5079942,0.43385065,0.514199,0.555102,0.551952,0.59321076
0.2597496,0.555102,0.3670468,0.551952,0.4470669,0.59321076,0.51736164,0.43661425,0.52289855
0.25221056,0.51736164,0.35921726,0.43661425,0.44882715,0.52289855,0.6249652,0.4749669,0.58297026
0.26089197,0.6249652,0.3549423,0.4749669,0.4604982,0.58297026,0.7399986,0.6734491,0.46848196
0.28708595,0.7399986,0.36851946,0.6734491,0.4532243,0.46848196,0.54373276,0.51331127,0.4093063
0.28343862,0.54373276,0.36769876,0.51331127,0.43619657,0.4093063,0.45870337,0.4705707,0.4720957
0.26661754,0.45870337,0.3629686,0.4705707,0.42963946,0.4720957,0.46866867,0.627244,0.5526353
0.25160158,0.46866867,0.37250736,0.627244,0.4362148,0.5526353,0.51358974,0.67345124,0.60656023
0.2435599,0.51358974,0.38643536,0.67345124,0.45163584,0.60656023,0.49433377,0.49919033,0.49350914
0.23271966,0.49433377,0.3842666,0.49919033,0.44854438,0.49350914,0.6418237,0.44160974,0.522239
0.24370521,0.6418237,0.3767102,0.44160974,0.4501977,0.522239,0.49691793,0.3951069,0.44802934
0.23324794,0.49691793,0.36492428,0.3951069,0.43960047,0.44802934,0.78871787,0.5458924,0.5826843
0.2658664,0.78871787,0.36707684,0.5458924,0.4511472,0.5826843,0.6549088,0.5464519,0.5277402
0.27923292,0.6549088,0.36928734,0.5464519,0.45371246,0.5277402,0.5405517,0.46637613,0.48629534
0.27512318,0.5405517,0.36416164,0.46637613,0.44942236,0.48629534,0.7061885,0.4348728,0.50222874
0.2965029,0.7061885,0.35620615,0.4348728,0.44777477,0.50222874,0.5759657,0.5456868,0.45521206
0.29788584,0.5759657,0.35831305,0.5456868,0.43837976,0.45521206,0.47214407,0.316742,0.42145452
0.2829343,0.47214407,0.33976337,0.316742,0.42352188,0.42145452,0.57581615,0.52730423,0.57145566
0.28427535,0.57581615,0.34020534,0.52730423,0.43311584,0.57145566,0.5902386,0.5774118,0.5141044
0.28785682,0.5902386,0.34505025,0.5774118,0.43342423,0.5141044,0.60341346,0.557309,0.60072404
0.29350358,0.60341346,0.34815118,0.557309,0.44786203,0.60072404,0.45969957,0.43769574,0.46652043
0.27666765,0.45969957,0.3406315,0.43769574,0.4403304,0.46652043,0.47089058,0.5499554,0.5803519
0.26183885,0.47089058,0.34306553,0.5499554,0.4515009,0.5803519,0.51382107,0.4588564,0.42801237
0.2537464,0.51382107,0.33746985,0.4588564,0.4375856,0.42801237,0.5659021,0.46398333,0.49565446
0.25355643,0.5659021,0.33236966,0.46398333,0.43487632,0.49565446,0.5839417,0.49383143,0.5102166
0.25607985,0.5839417,0.32990035,0.49383143,0.4345503,0.5102166,0.6084282,0.57255036,0.49670538
0.2623024,0.6084282,0.33424965,0.57255036,0.43201852,0.49670538,0.52179986,0.4842293,0.511748
0.25541705,0.52179986,0.33093718,0.4842293,0.43194258,0.511748,0.4786639,0.51469356,0.53628004
0.24208009,0.4786639,0.3302807,0.51469356,0.4358642,0.53628004,0.5305867,0.49651405,0.48387462
0.23664421,0.5305867,0.32805142,0.49651405,0.4312334,0.48387462,0.4722781,0.5223588,0.37744933
0.222624,0.4722781,0.32805905,0.5223588,0.40928578,0.37744933,0.6044988,0.5389261,0.48681283
0.2280584,0.6044988,0.32949576,0.5389261,0.40521514,0.48681283,0.5475191,0.47406787,0.4531409
0.225182,0.5475191,0.32532874,0.47406787,0.39577687,0.4531409,0.5701364,0.51835406,0.5675335
0.22561574,0.5701364,0.32499227,0.51835406,0.40455365,0.5675335,0.477956,0.5340544,0.43438053
0.21258849,0.477956,0.32600394,0.5340544,0.39212418,0.43438053,0.62941134,0.5669679,0.60294473
0.22155142,0.62941134,0.32984737,0.5669679,0.40647984,0.60294473,0.44410822,0.47853473,0.4974263
0.20365965,0.44410822,0.3260645,0.47853473,0.40411496,0.4974263,0.5671648,0.49276206,0.54215664
0.20365965,0.5671648,0.3235269,0.49276206,0.40889513,0.54215664,0.4930188,0.46221954,0.5162331
0.19308704,0.4930188,0.3183829,0.46221954,0.4095391,0.5162331,0.678056,0.5642658,0.55816126
0.20871562,0.678056,0.32195172,0.5642658,0.41690397,0.55816126,0.5348911,0.541503,0.4908908
0.20408809,0.5348911,0.3235952,0.541503,0.41346765,0.4908908,0.5382236,0.5961415,0.4724944
0.19995934,0.5382236,0.3299236,0.5961415,0.40708268,0.4724944,0.5636423,0.640465,0.5406263
0.19945914,0.5636423,0.340148,0.640465,0.4116286,0.5406263,0.6021489,0.5321798,0.51736754
0.20442462,0.6021489,0.3410186,0.5321798,0.41245592,0.51736754,0.42921197,0.46371567,0.43909746
0.18473709,0.42921197,0.33586755,0.46371567,0.4007113,0.43909746,0.54474014,0.57806945,0.54267985
0.18160594,0.54474014,0.3407382,0.57806945,0.40556264,0.54267985,0.6470675,0.45602453,0.57079315
0.19272345,0.6470675,0.33491305,0.45602453,0.4149245,0.57079315,0.5750477,0.564836,0.54254144
0.193834,0.5750477,0.3386232,0.564836,0.41980517,0.54254144,0.6116559,0.6068439,0.5071007
0.2001096,0.6116559,0.34603634,0.6068439,0.4189793,0.5071007,0.68593,0.4995898,0.5512671
0.21697855,0.68593,0.34402612,0.4995898,0.42528284,0.5512671,0.63198745,0.47009003,0.5128642
0.22635698,0.63198745,0.33941504,0.47009003,0.42538846,0.5128642,0.5724416,0.6527799,0.58512026
0.22712821,0.5724416,0.3508683,0.6527799,0.43721128,0.58512026,0.30956164,0.45515603,0.44806832
0.18944913,0.30956164,0.34487697,0.45515603,0.4267192,0.44806832,0.58927053,0.48518783,0.5525231
0.19255203,0.58927053,0.34159592,0.48518783,0.43326247,0.5525231,0.7195169,0.42657977,0.51847494
0.21401119,0.7195169,0.33317074,0.42657977,0.4342836,0.51847494,0.5431396,0.43166983,0.48872656
0.21054643,0.5431396,0.32529446,0.43166983,0.43045008,0.48872656,0.4691918,0.48929155,0.4720527
0.19647056,0.4691918,0.3224618,0.48929155,0.42391336,0.4720527,0.44385663,0.48032373,0.5676616
0.1790266,0.44385663,0.3188745,0.48032373,0.43289542,0.5676616,0.63203955,0.42710185,0.49537143
0.18802696,0.63203955,0.31078085,0.42710185,0.4301492,0.49537143,0.52874845,0.45565477,0.53841364
0.18264318,0.52874845,0.30518666,0.45565477,0.43441284,0.53841364,0.6086145,0.57615805,0.6592817
0.18841714,0.6086145,0.3096722,0.57615805,0.45841956,0.6592817,0.56225836,0.51997006,0.48530883
0.18772924,0.56225836,0.30947933,0.51997006,0.45395112,0.48530883,0.71166635,0.54546905,0.5411797
0.20797348,0.71166635,0.31142345,0.54546905,0.45874667,0.5411797,0.51150316,0.48357856,0.5054846
0.19999897,0.51150316,0.30817094,0.48357856,0.45762885,0.5054846,0.47850463,0.46495873,0.5014699
0.18740755,0.47850463,0.30337784,0.46495873,0.45584548,0.5014699,0.74165714,0.51030076,0.57423246
0.21184462,0.74165714,0.3023844,0.51030076,0.46612692,0.57423246,0.5707981,0.3712778,0.39488524
0.21236742,0.5707981,0.28987184,0.3712778,0.44653356,0.39488524,0.540903,0.40216166,0.48558983
0.20858687,0.540903,0.28011712,0.40216166,0.44214928,0.48558983,0.565814,0.3764168,0.52707744
0.20839322,0.565814,0.26845935,0.3764168,0.44458926,0.52707744,0.4120695,0.50267845,0.54232043
0.18616283,0.4120695,0.26692358,0.50267845,0.44954002,0.54232043,0.51140124,0.5833846,0.38206053
0.17836422,0.51140124,0.27170184,0.5833846,0.428061,0.38206053,0.6193022,0.5140549,0.534602
0.18559206,0.6193022,0.27105424,0.5140549,0.43169868,0.534602,0.6592698,0.3334561,0.56324667
0.19846487,0.6592698,0.25618878,0.3334561,0.4400128,0.56324667,0.6167083,0.65887487,0.5299164
0.20548904,0.6167083,0.26667562,0.65887487,0.44291425,0.5299164,0.5120462,0.50301033,0.45074478
0.19761378,0.5120462,0.2651703,0.50301033,0.4328184,0.45074478,0.56322354,0.55537194,0.57185227
0.19705552,0.56322354,0.26775077,0.55537194,0.4425423,0.57185227,0.57327485,0.4833985,0.52606326
0.19792044,0.57327485,0.26470724,0.4833985,0.44481635,0.52606326,0.6210587,0.58780164,0.51145184
0.20555687,0.6210587,0.26981166,0.58780164,0.44469118,0.51145184,0.5289256,0.3661111,0.48500425
0.20009291,0.5289256,0.2575427,0.3661111,0.44021654,0.48500425,0.4738859,0.56669265,0.5137537
0.18684417,0.4738859,0.26096085,0.56669265,0.44046903,0.5137537,0.54130304,0.52715766,0.47632548
0.18322456,0.54130304,0.2613391,0.52715766,0.4345851,0.47632548,0.64839315,0.5235444,0.48857945
0.19454718,0.64839315,0.2614378,0.5235444,0.43072653,0.48857945,0.5373911,0.33742723,0.46379995
0.19034415,0.5373911,0.24711964,0.33742723,0.4228449,0.46379995,0.5643468,0.41718116,0.515877
0.1899482,0.5643468,0.23917797,0.41718116,0.42343795,0.515877,0.5418761,0.54166096,0.5208897
0.1863966,0.5418761,0.24062303,0.54166096,0.42484283,0.5208897,0.53265274,0.45317766,0.49455404
0.18156874,0.53265274,0.2354609,0.45317766,0.42198026,0.49455404,0.6199367,0.4880782,0.5216745
